Saison ;Compagnie Operating ;Numéro de vol ;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période ;Date de fin  de période ;Compagnie propriétaire ;Type Avion
S19;KL;421;AF;8368;AMS;DMM;1;1;9:15;15:25;;;KL;332
S19;KL;421;AF;8368;AMS;DMM;2;2;9:15;15:25;;;KL;332
S19;KL;421;AF;8368;AMS;DMM;4;4;9:15;15:25;;;KL;332
S19;KL;421;AF;8368;AMS;DMM;6;6;9:15;15:25;;;KL;332
S19;KL;421;AF;8368;AMS;DMM;3;3;9:20;15:25;;;KL;332
S19;KL;421;AF;8368;DMM;MCT;1;1;16:15;18:05;;;KL;332
S19;KL;421;AF;8368;DMM;MCT;2;2;16:15;18:05;;;KL;332
S19;KL;421;AF;8368;DMM;MCT;3;3;16:15;18:05;;;KL;332
S19;KL;421;AF;8368;DMM;MCT;4;4;16:15;18:05;;;KL;332
S19;KL;421;AF;8368;DMM;MCT;6;6;16:15;18:05;;;KL;332
S19;KL;422;AF;8372;MCT;DMM;1;1;19:35;21:20;;;KL;332
S19;KL;422;AF;8372;MCT;DMM;2;2;19:35;21:20;;;KL;332
S19;KL;422;AF;8372;MCT;DMM;3;3;19:35;21:20;;;KL;332
S19;KL;422;AF;8372;MCT;DMM;4;4;19:35;21:20;;;KL;332
S19;KL;422;AF;8372;MCT;DMM;6;6;19:35;21:20;;;KL;332
S19;KL;422;AF;8372;DMM;AMS;1;2;22:25;5:00;;;KL;332
S19;KL;422;AF;8372;DMM;AMS;2;3;22:25;5:00;;;KL;332
S19;KL;422;AF;8372;DMM;AMS;3;4;22:25;5:00;;;KL;332
S19;KL;422;AF;8372;DMM;AMS;4;5;22:25;5:00;;;KL;332
S19;KL;422;AF;8372;DMM;AMS;6;7;22:25;5:00;;;KL;332
S19;KL;427;AF;8423;AMS;DXB;1;1;12:30;19:05;;;KL;772
S19;KL;427;AF;8423;AMS;DXB;2;2;12:30;19:05;;;KL;772
S19;KL;427;AF;8423;AMS;DXB;4;4;12:30;19:05;;;KL;772
S19;KL;427;AF;8423;AMS;DXB;6;6;12:30;19:05;;;KL;772
S19;KL;427;AF;8423;AMS;DXB;3;3;12:30;19:05;;;KL;781
S19;KL;427;AF;8423;AMS;DXB;5;5;12:30;19:05;;;KL;781
S19;KL;427;AF;8423;AMS;DXB;7;7;12:30;19:05;;;KL;781
S19;KL;428;AF;8422;DXB;AMS;1;2;20:40;3:35;;;KL;772
S19;KL;428;AF;8422;DXB;AMS;2;3;20:40;3:35;;;KL;772
S19;KL;428;AF;8422;DXB;AMS;4;5;20:40;3:35;;;KL;772
S19;KL;428;AF;8422;DXB;AMS;6;7;20:40;3:35;;;KL;772
S19;KL;428;AF;8422;DXB;AMS;3;4;20:40;3:35;;;KL;781
S19;KL;428;AF;8422;DXB;AMS;5;6;20:40;3:35;;;KL;781
S19;KL;428;AF;8422;DXB;AMS;7;1;20:40;3:35;;;KL;781
S19;KL;445;AF;8290;AMS;KWI;2;2;12:10;18:00;;;KL;332
S19;KL;445;AF;8290;AMS;KWI;3;3;12:10;18:00;;;KL;332
S19;KL;445;AF;8290;AMS;KWI;4;4;12:10;18:00;;;KL;332
S19;KL;445;AF;8290;AMS;KWI;5;5;12:10;18:00;;;KL;332
S19;KL;445;AF;8290;AMS;KWI;6;6;12:10;18:00;;;KL;332
S19;KL;445;AF;8290;AMS;KWI;7;7;12:10;18:00;;;KL;332
S19;KL;445;AF;8290;KWI;BAH;2;2;19:10;20:20;;;KL;332
S19;KL;445;AF;8290;KWI;BAH;3;3;19:10;20:20;;;KL;332
S19;KL;445;AF;8290;KWI;BAH;4;4;19:10;20:20;;;KL;332
S19;KL;445;AF;8290;KWI;BAH;5;5;19:10;20:20;;;KL;332
S19;KL;445;AF;8290;KWI;BAH;6;6;19:10;20:20;;;KL;332
S19;KL;445;AF;8290;KWI;BAH;7;7;19:10;20:20;;;KL;332
S19;KL;446;AF;8413;BAH;KWI;2;2;21:30;22:45;;;KL;332
S19;KL;446;AF;8413;BAH;KWI;3;3;21:30;22:45;;;KL;332
S19;KL;446;AF;8413;BAH;KWI;4;4;21:30;22:45;;;KL;332
S19;KL;446;AF;8413;BAH;KWI;5;5;21:30;22:45;;;KL;332
S19;KL;446;AF;8413;BAH;KWI;6;6;21:30;22:45;;;KL;332
S19;KL;446;AF;8413;BAH;KWI;7;7;21:30;22:45;;;KL;332
S19;KL;446;AF;8413;KWI;AMS;1;1;0:10;6:20;;;KL;332
S19;KL;446;AF;8413;KWI;AMS;3;3;0:10;6:20;;;KL;332
S19;KL;446;AF;8413;KWI;AMS;4;4;0:10;6:20;;;KL;332
S19;KL;446;AF;8413;KWI;AMS;5;5;0:10;6:20;;;KL;332
S19;KL;446;AF;8413;KWI;AMS;6;6;0:10;6:20;;;KL;332
S19;KL;446;AF;8413;KWI;AMS;7;7;0:10;6:20;;;KL;332
S19;KL;451;AF;5198;AMS;AUH;1;1;9:15;16:05;;;KL;332
S19;KL;451;AF;5198;AMS;AUH;3;3;9:15;16:05;;;KL;332
S19;KL;451;AF;5198;AMS;AUH;4;4;9:15;16:05;;;KL;332
S19;KL;451;AF;5198;AMS;AUH;5;5;9:15;16:05;;;KL;332
S19;KL;451;AF;5198;AMS;AUH;7;7;9:15;16:05;;;KL;332
S19;KL;452;AF;2240;AUH;AMS;1;2;22:05;5:05;;;KL;332
S19;KL;452;AF;2240;AUH;AMS;4;5;22:05;5:05;;;KL;332
S19;KL;452;AF;2240;AUH;AMS;5;6;22:05;5:05;;;KL;332
S19;KL;452;AF;2240;AUH;AMS;7;1;22:05;5:05;;;KL;332
S19;KL;452;AF;2240;AUH;AMS;3;4;22:05;5:20;;;KL;332
S19;KL;461;AF;8425;AMS;TLV;1;1;19:05;23:35;;;KL;73J
S19;KL;461;AF;8425;AMS;TLV;2;2;19:05;23:35;;;KL;73J
S19;KL;461;AF;8425;AMS;TLV;3;3;19:05;23:35;;;KL;73J
S19;KL;461;AF;8425;AMS;TLV;4;4;19:05;23:35;;;KL;73J
S19;KL;461;AF;8425;AMS;TLV;5;5;19:05;23:35;;;KL;73J
S19;KL;461;AF;8425;AMS;TLV;6;6;19:05;23:35;;;KL;73J
S19;KL;461;AF;8425;AMS;TLV;7;7;19:05;23:35;;;KL;73J
S19;KL;462;AF;8424;TLV;AMS;1;1;1:45;6:45;;;KL;73J
S19;KL;462;AF;8424;TLV;AMS;2;2;1:45;6:45;;;KL;73J
S19;KL;462;AF;8424;TLV;AMS;3;3;1:45;6:45;;;KL;73J
S19;KL;462;AF;8424;TLV;AMS;4;4;1:45;6:45;;;KL;73J
S19;KL;462;AF;8424;TLV;AMS;5;5;1:45;6:45;;;KL;73J
S19;KL;462;AF;8424;TLV;AMS;6;6;1:45;6:45;;;KL;73J
S19;KL;462;AF;8424;TLV;AMS;7;7;1:45;6:45;;;KL;73J
S19;KL;535;AF;8251;AMS;KGL;5;5;9:20;17:40;;;KL;332
S19;KL;535;AF;8251;AMS;KGL;7;7;9:20;17:40;;;KL;332
S19;KL;535;AF;8251;EBB;AMS;5;6;20:59;5:25;;;KL;332
S19;KL;535;AF;8251;EBB;AMS;7;1;20:59;5:25;;;KL;332
S19;KL;535;AF;8251;AMS;KGL;3;3;9:20;17:40;;;KL;333
S19;KL;535;AF;8251;EBB;AMS;3;4;20:59;5:25;;;KL;333
S19;KL;537;AF;8253;AMS;KGL;1;1;9:20;17:40;;;KL;333
S19;KL;537;AF;8253;AMS;KGL;6;6;9:20;17:40;;;KL;333
S19;KL;537;AF;8253;EBB;AMS;1;2;20:59;5:25;;;KL;333
S19;KL;537;AF;8253;EBB;AMS;6;7;20:59;5:25;;;KL;333
S19;KL;539;;;AMS;KGL;2;2;9:20;17:40;;;KL;332
S19;KL;539;;;AMS;KGL;4;4;9:20;17:40;;;KL;332
S19;KL;539;;;EBB;AMS;2;3;20:59;5:25;;;KL;332
S19;KL;539;;;EBB;AMS;4;5;20:59;5:25;;;KL;332
S19;KL;565;AF;2281;AMS;NBO;1;1;10:55;18:50;;;KL;744
S19;KL;565;AF;2281;AMS;NBO;2;2;10:55;18:50;;;KL;744
S19;KL;565;AF;2281;AMS;NBO;3;3;10:55;18:50;;;KL;744
S19;KL;565;AF;2281;AMS;NBO;4;4;10:55;18:50;;;KL;744
S19;KL;565;AF;2281;AMS;NBO;5;5;10:55;18:50;;;KL;744
S19;KL;565;AF;2281;AMS;NBO;6;6;10:55;18:50;;;KL;744
S19;KL;565;AF;2281;AMS;NBO;7;7;10:55;18:50;;;KL;744
S19;KL;566;AF;2280;NBO;AMS;1;2;20:50;5:05;;;KL;744
S19;KL;566;AF;2280;NBO;AMS;2;3;20:50;5:05;;;KL;744
S19;KL;566;AF;2280;NBO;AMS;3;4;20:50;5:05;;;KL;744
S19;KL;566;AF;2280;NBO;AMS;4;5;20:50;5:05;;;KL;744
S19;KL;566;AF;2280;NBO;AMS;5;6;20:50;5:05;;;KL;744
S19;KL;566;AF;2280;NBO;AMS;6;7;20:50;5:05;;;KL;744
S19;KL;566;AF;2280;NBO;AMS;7;1;20:50;5:05;;;KL;744
S19;KL;567;AF;2361;AMS;JRO;5;5;8:35;16:55;;;KL;77W
S19;KL;567;AF;2361;AMS;JRO;7;7;8:35;16:55;;;KL;77W
S19;KL;567;AF;2361;DAR;AMS;5;6;20:20;5:25;;;KL;77W
S19;KL;567;AF;2361;DAR;AMS;7;1;20:20;5:25;;;KL;77W
S19;KL;569;AF;8324;AMS;JRO;3;3;8:35;16:55;;;KL;77W
S19;KL;569;AF;8324;DAR;AMS;3;4;20:10;5:25;;;KL;77W
S19;KL;569;AF;8324;AMS;JRO;1;1;8:35;16:55;;;KL;781
S19;KL;569;AF;8324;AMS;JRO;6;6;8:35;16:55;;;KL;781
S19;KL;569;AF;8324;DAR;AMS;1;2;20:20;5:25;;;KL;781
S19;KL;569;AF;8324;DAR;AMS;6;7;20:20;5:25;;;KL;781
S19;KL;571;;;AMS;JRO;2;2;8:35;16:55;;;KL;781
S19;KL;571;;;AMS;JRO;4;4;8:35;16:55;;;KL;781
S19;KL;571;;;DAR;AMS;2;3;20:20;5:25;;;KL;781
S19;KL;571;;;DAR;AMS;4;5;20:20;5:25;;;KL;781
S19;KL;575;AF;5194;AMS;LAD;2;3;20:55;5:25;;;KL;332
S19;KL;575;AF;5194;AMS;LAD;5;6;20:55;5:25;;;KL;332
S19;KL;575;AF;5194;AMS;LAD;7;1;20:55;5:25;;;KL;332
S19;KL;576;AF;5193;LAD;AMS;1;2;19:30;4:05;;;KL;332
S19;KL;576;AF;5193;LAD;AMS;3;4;19:30;4:05;;;KL;332
S19;KL;576;AF;5193;LAD;AMS;6;7;19:30;4:05;;;KL;332
S19;KL;587;AF;8434;AMS;LOS;7;7;11:55;18:35;;;KL;332
S19;KL;587;AF;8434;AMS;LOS;3;3;12:00;18:35;;;KL;332
S19;KL;587;AF;8434;AMS;LOS;4;4;11:55;18:35;;;KL;333
S19;KL;587;AF;8434;AMS;LOS;6;6;11:55;18:35;;;KL;333
S19;KL;587;AF;8434;AMS;LOS;1;1;12:00;18:35;;;KL;333
S19;KL;587;AF;8434;AMS;LOS;2;2;12:00;18:35;;;KL;333
S19;KL;587;AF;8434;AMS;LOS;5;5;12:00;18:35;;;KL;333
S19;KL;588;;;LOS;AMS;3;4;20:45;3:45;;;KL;332
S19;KL;588;;;LOS;AMS;7;1;20:45;3:45;;;KL;332
S19;KL;588;;;LOS;AMS;1;2;20:45;3:45;;;KL;333
S19;KL;588;;;LOS;AMS;2;3;20:45;3:45;;;KL;333
S19;KL;588;;;LOS;AMS;4;5;20:45;3:45;;;KL;333
S19;KL;588;;;LOS;AMS;5;6;20:45;3:45;;;KL;333
S19;KL;588;;;LOS;AMS;6;7;20:45;3:45;;;KL;333
S19;KL;589;AF;8249;AMS;ACC;2;2;13:25;19:55;;;KL;772
S19;KL;589;AF;8249;AMS;ACC;4;4;13:25;19:55;;;KL;772
S19;KL;589;AF;8249;AMS;ACC;6;6;13:25;19:55;;;KL;772
S19;KL;589;AF;8249;AMS;ACC;1;1;13:25;19:55;;;KL;77W
S19;KL;589;AF;8249;AMS;ACC;3;3;13:25;19:55;;;KL;77W
S19;KL;589;AF;8249;AMS;ACC;5;5;13:25;19:55;;;KL;77W
S19;KL;589;AF;8249;AMS;ACC;7;7;13:25;19:55;;;KL;77W
S19;KL;590;AF;8248;ACC;AMS;2;3;22:00;4:35;;;KL;772
S19;KL;590;AF;8248;ACC;AMS;4;5;22:00;4:35;;;KL;772
S19;KL;590;AF;8248;ACC;AMS;6;7;22:00;4:35;;;KL;772
S19;KL;590;AF;8248;ACC;AMS;1;2;22:00;4:35;;;KL;77W
S19;KL;590;AF;8248;ACC;AMS;3;4;22:00;4:35;;;KL;77W
S19;KL;590;AF;8248;ACC;AMS;5;6;22:00;4:35;;;KL;77W
S19;KL;590;AF;8248;ACC;AMS;7;1;22:00;4:35;;;KL;77W
S19;KL;591;AF;8283;AMS;JNB;3;3;8:35;19:20;;;KL;772
S19;KL;591;AF;8283;AMS;JNB;5;5;8:35;19:20;;;KL;772
S19;KL;591;AF;8283;AMS;JNB;7;7;8:35;19:20;;;KL;772
S19;KL;591;AF;8283;AMS;JNB;1;1;8:35;19:20;;;KL;77W
S19;KL;591;AF;8283;AMS;JNB;2;2;8:35;19:20;;;KL;77W
S19;KL;591;AF;8283;AMS;JNB;4;4;8:35;19:20;;;KL;77W
S19;KL;591;AF;8283;AMS;JNB;6;6;8:35;19:20;;;KL;77W
S19;KL;592;AF;8282;JNB;AMS;3;4;21:10;8:20;;;KL;772
S19;KL;592;AF;8282;JNB;AMS;5;6;21:10;8:20;;;KL;772
S19;KL;592;AF;8282;JNB;AMS;7;1;21:10;8:20;;;KL;772
S19;KL;592;AF;8282;JNB;AMS;1;2;21:15;8:20;;;KL;77W
S19;KL;592;AF;8282;JNB;AMS;2;3;21:15;8:20;;;KL;77W
S19;KL;592;AF;8282;JNB;AMS;4;5;21:15;8:20;;;KL;77W
S19;KL;592;AF;8282;JNB;AMS;6;7;21:15;8:20;;;KL;77W
S19;KL;597;AF;8367;AMS;CPT;1;1;8:05;19:25;;;KL;772
S19;KL;597;AF;8367;AMS;CPT;2;2;8:05;19:25;;;KL;772
S19;KL;597;AF;8367;AMS;CPT;4;4;8:05;19:25;;;KL;772
S19;KL;597;AF;8367;AMS;CPT;6;6;8:05;19:25;;;KL;772
S19;KL;597;AF;8367;AMS;CPT;3;3;8:05;19:20;;;KL;77W
S19;KL;597;AF;8367;AMS;CPT;5;5;8:05;19:20;;;KL;77W
S19;KL;597;AF;8367;AMS;CPT;7;7;8:05;19:20;;;KL;77W
S19;KL;598;AF;8362;CPT;AMS;1;2;21:05;8:45;;;KL;772
S19;KL;598;AF;8362;CPT;AMS;2;3;21:05;8:45;;;KL;772
S19;KL;598;AF;8362;CPT;AMS;4;5;21:05;8:45;;;KL;772
S19;KL;598;AF;8362;CPT;AMS;6;7;21:05;8:45;;;KL;772
S19;KL;598;AF;8362;CPT;AMS;3;4;21:05;8:45;;;KL;77W
S19;KL;598;AF;8362;CPT;AMS;5;6;21:05;8:45;;;KL;77W
S19;KL;598;AF;8362;CPT;AMS;7;1;21:05;8:45;;;KL;77W
S19;KL;601;AF;8452;AMS;LAX;2;2;7:50;18:45;;;KL;74E
S19;KL;601;AF;8452;AMS;LAX;4;4;7:50;18:45;;;KL;74E
S19;KL;601;AF;8452;AMS;LAX;6;6;7:50;18:45;;;KL;74E
S19;KL;601;AF;8452;AMS;LAX;7;7;7:50;18:45;;;KL;74E
S19;KL;601;AF;8452;AMS;LAX;1;1;7:50;18:55;;;KL;772
S19;KL;601;AF;8452;AMS;LAX;3;3;7:50;18:55;;;KL;772
S19;KL;601;AF;8452;AMS;LAX;5;5;7:50;18:55;;;KL;772
S19;KL;602;;;LAX;AMS;2;3;20:45;7:00;;;KL;74E
S19;KL;602;;;LAX;AMS;4;5;20:45;7:00;;;KL;74E
S19;KL;602;;;LAX;AMS;6;7;20:45;7:00;;;KL;74E
S19;KL;602;;;LAX;AMS;7;1;20:45;7:00;;;KL;74E
S19;KL;602;;;LAX;AMS;1;2;20:50;7:10;;;KL;772
S19;KL;602;;;LAX;AMS;3;4;20:50;7:10;;;KL;772
S19;KL;602;;;LAX;AMS;5;6;20:50;7:10;;;KL;772
S19;KL;603;AF;8454;AMS;LAX;2;2;10:45;21:55;;;KL;772
S19;KL;603;AF;8454;AMS;LAX;6;6;10:45;21:55;;;KL;772
S19;KL;603;AF;8454;AMS;LAX;1;1;10:45;21:40;;;KL;789
S19;KL;603;AF;8454;AMS;LAX;3;3;10:45;21:40;;;KL;789
S19;KL;603;AF;8454;AMS;LAX;5;5;10:45;21:40;;;KL;789
S19;KL;603;AF;8454;AMS;LAX;7;7;10:45;21:40;;;KL;789
S19;KL;604;AF;8455;LAX;AMS;2;3;23:55;10:20;;;KL;772
S19;KL;604;AF;8455;LAX;AMS;6;7;23:55;10:20;;;KL;772
S19;KL;604;AF;8455;LAX;AMS;1;2;23:59;10:20;;;KL;789
S19;KL;604;AF;8455;LAX;AMS;3;4;23:59;10:20;;;KL;789
S19;KL;604;AF;8455;LAX;AMS;5;6;23:59;10:20;;;KL;789
S19;KL;604;AF;8455;LAX;AMS;7;1;23:59;10:20;;;KL;789
S19;KL;605;AF;8402;AMS;SFO;1;1;7:50;18:45;;;KL;744
S19;KL;605;AF;8402;AMS;SFO;2;2;7:50;18:45;;;KL;744
S19;KL;605;AF;8402;AMS;SFO;3;3;7:50;18:45;;;KL;744
S19;KL;605;AF;8402;AMS;SFO;4;4;7:50;18:45;;;KL;744
S19;KL;605;AF;8402;AMS;SFO;5;5;7:50;18:45;;;KL;744
S19;KL;605;AF;8402;AMS;SFO;6;6;7:50;18:45;;;KL;744
S19;KL;605;AF;8402;AMS;SFO;7;7;7:50;18:45;;;KL;744
S19;KL;606;AF;8403;SFO;AMS;1;2;20:55;7:15;;;KL;744
S19;KL;606;AF;8403;SFO;AMS;2;3;20:55;7:15;;;KL;744
S19;KL;606;AF;8403;SFO;AMS;3;4;20:55;7:15;;;KL;744
S19;KL;606;AF;8403;SFO;AMS;4;5;20:55;7:15;;;KL;744
S19;KL;606;AF;8403;SFO;AMS;5;6;20:55;7:15;;;KL;744
S19;KL;606;AF;8403;SFO;AMS;6;7;20:55;7:15;;;KL;744
S19;KL;606;AF;8403;SFO;AMS;7;1;20:55;7:15;;;KL;744
S19;KL;607;;;AMS;SFO;1;1;10:35;21:35;;;KL;772
S19;KL;607;;;AMS;SFO;5;5;10:35;21:35;;;KL;772
S19;KL;607;;;AMS;SFO;7;7;10:35;21:35;;;KL;772
S19;KL;607;;;AMS;SFO;3;3;10:35;21:30;;;KL;789
S19;KL;607;;;AMS;SFO;4;4;10:35;21:30;;;KL;789
S19;KL;608;;;SFO;AMS;1;2;23:35;9:55;;;KL;772
S19;KL;608;;;SFO;AMS;5;6;23:35;9:55;;;KL;772
S19;KL;608;;;SFO;AMS;7;1;23:35;9:55;;;KL;772
S19;KL;608;;;SFO;AMS;3;4;23:30;9:50;;;KL;789
S19;KL;608;;;SFO;AMS;4;5;23:30;9:50;;;KL;789
S19;KL;609;AF;6691;AMS;SLC;3;4;15:00;0:55;;;KL;789
S19;KL;609;AF;6691;AMS;SLC;5;6;15:00;0:55;;;KL;789
S19;KL;609;AF;6691;AMS;SLC;7;1;15:00;0:55;;;KL;789
S19;KL;610;AF;6690;SLC;AMS;1;1;3:00;12:25;;;KL;789
S19;KL;610;AF;6690;SLC;AMS;4;4;3:00;12:25;;;KL;789
S19;KL;610;AF;6690;SLC;AMS;6;6;3:00;12:25;;;KL;789
S19;KL;611;AF;8462;AMS;ORD;3;3;10:25;18:55;;;KL;74E
S19;KL;611;AF;8462;AMS;ORD;5;5;10:25;18:55;;;KL;74E
S19;KL;611;AF;8462;AMS;ORD;7;7;10:25;18:55;;;KL;74E
S19;KL;611;AF;8462;AMS;ORD;1;1;10:25;19:10;;;KL;772
S19;KL;611;AF;8462;AMS;ORD;2;2;10:25;19:10;;;KL;772
S19;KL;611;AF;8462;AMS;ORD;4;4;10:25;19:10;;;KL;772
S19;KL;611;AF;8462;AMS;ORD;6;6;10:25;19:10;;;KL;772
S19;KL;612;AF;8463;ORD;AMS;3;4;21:00;4:45;;;KL;74E
S19;KL;612;AF;8463;ORD;AMS;5;6;21:00;4:45;;;KL;74E
S19;KL;612;AF;8463;ORD;AMS;7;1;21:00;4:45;;;KL;74E
S19;KL;612;AF;8463;ORD;AMS;1;2;21:00;4:50;;;KL;772
S19;KL;612;AF;8463;ORD;AMS;2;3;21:00;4:50;;;KL;772
S19;KL;612;AF;8463;ORD;AMS;4;5;21:00;4:50;;;KL;772
S19;KL;612;AF;8463;ORD;AMS;6;7;21:00;4:50;;;KL;772
S19;KL;617;AF;8400;AMS;BOS;1;1;15:00;22:30;;;KL;333
S19;KL;617;AF;8400;AMS;BOS;3;3;15:00;22:30;;;KL;333
S19;KL;617;AF;8400;AMS;BOS;5;5;15:00;22:30;;;KL;333
S19;KL;617;AF;8400;AMS;BOS;7;7;15:00;22:30;;;KL;333
S19;KL;618;AF;8410;BOS;AMS;1;1;0:40;7:15;;;KL;333
S19;KL;618;AF;8410;BOS;AMS;2;2;0:40;7:15;;;KL;333
S19;KL;618;AF;8410;BOS;AMS;4;4;0:40;7:15;;;KL;333
S19;KL;618;AF;8410;BOS;AMS;6;6;0:40;7:15;;;KL;333
S19;KL;621;AF;6692;AMS;ATL;7;1;15:00;0:25;;;KL;772
S19;KL;621;AF;6692;AMS;ATL;1;2;15:00;0:25;;;KL;77W
S19;KL;621;AF;6692;AMS;ATL;2;3;15:00;0:25;;;KL;77W
S19;KL;621;AF;6692;AMS;ATL;3;4;15:00;0:25;;;KL;77W
S19;KL;621;AF;6692;AMS;ATL;4;5;15:00;0:25;;;KL;77W
S19;KL;621;AF;6692;AMS;ATL;5;6;15:00;0:25;;;KL;77W
S19;KL;621;AF;6692;AMS;ATL;6;7;15:00;0:25;;;KL;77W
S19;KL;622;AF;6693;ATL;AMS;1;1;2:40;10:55;;;KL;772
S19;KL;622;AF;6693;ATL;AMS;2;2;2:40;10:55;;;KL;77W
S19;KL;622;AF;6693;ATL;AMS;3;3;2:40;10:55;;;KL;77W
S19;KL;622;AF;6693;ATL;AMS;4;4;2:40;10:55;;;KL;77W
S19;KL;622;AF;6693;ATL;AMS;5;5;2:40;10:55;;;KL;77W
S19;KL;622;AF;6693;ATL;AMS;6;6;2:40;10:55;;;KL;77W
S19;KL;622;AF;6693;ATL;AMS;7;7;2:40;10:55;;;KL;77W
S19;KL;635;AF;3133;AMS;LAS;2;2;10:35;21:15;;;KL;789
S19;KL;635;AF;3133;AMS;LAS;4;4;10:35;21:15;;;KL;789
S19;KL;635;AF;3133;AMS;LAS;7;7;10:35;21:15;;;KL;789
S19;KL;636;AF;2140;LAS;AMS;2;3;23:05;9:05;;;KL;789
S19;KL;636;AF;2140;LAS;AMS;4;5;23:05;9:05;;;KL;789
S19;KL;636;AF;2140;LAS;AMS;7;1;23:05;9:05;;;KL;789
S19;KL;641;AF;2418;AMS;JFK;1;1;11:20;19:40;;;KL;333
S19;KL;641;AF;2418;AMS;JFK;2;2;11:20;19:40;;;KL;333
S19;KL;641;AF;2418;AMS;JFK;3;3;11:20;19:40;;;KL;333
S19;KL;641;AF;2418;AMS;JFK;4;4;11:20;19:40;;;KL;333
S19;KL;641;AF;2418;AMS;JFK;5;5;11:20;19:40;;;KL;333
S19;KL;641;AF;2418;AMS;JFK;6;6;11:20;19:40;;;KL;333
S19;KL;641;AF;2418;AMS;JFK;7;7;11:20;19:40;;;KL;333
S19;KL;642;AF;8450;JFK;AMS;1;2;21:35;5:00;;;KL;333
S19;KL;642;AF;8450;JFK;AMS;2;3;21:35;5:00;;;KL;333
S19;KL;642;AF;8450;JFK;AMS;3;4;21:35;5:00;;;KL;333
S19;KL;642;AF;8450;JFK;AMS;4;5;21:35;5:00;;;KL;333
S19;KL;642;AF;8450;JFK;AMS;5;6;21:35;5:00;;;KL;333
S19;KL;642;AF;8450;JFK;AMS;6;7;21:35;5:00;;;KL;333
S19;KL;642;AF;8450;JFK;AMS;7;1;21:35;5:00;;;KL;333
S19;KL;643;AF;6699;AMS;JFK;1;1;15:40;23:59;;;KL;332
S19;KL;643;AF;6699;AMS;JFK;2;2;15:55;23:59;;;KL;74E
S19;KL;643;AF;6699;AMS;JFK;3;3;15:55;23:59;;;KL;74E
S19;KL;643;AF;6699;AMS;JFK;4;4;15:55;23:59;;;KL;74E
S19;KL;643;AF;6699;AMS;JFK;6;6;15:55;23:59;;;KL;74E
S19;KL;643;AF;6699;AMS;JFK;7;7;15:55;23:59;;;KL;74E
S19;KL;643;AF;6699;AMS;JFK;5;5;15:55;23:59;;;KL;772
S19;KL;644;AF;8451;JFK;AMS;2;2;2:00;9:35;;;KL;332
S19;KL;644;AF;8451;JFK;AMS;1;1;2:00;9:20;;;KL;74E
S19;KL;644;AF;8451;JFK;AMS;3;3;2:00;9:20;;;KL;74E
S19;KL;644;AF;8451;JFK;AMS;4;4;2:00;9:20;;;KL;74E
S19;KL;644;AF;8451;JFK;AMS;5;5;2:00;9:20;;;KL;74E
S19;KL;644;AF;8451;JFK;AMS;7;7;2:00;9:20;;;KL;74E
S19;KL;644;AF;8451;JFK;AMS;6;6;2:00;9:20;;;KL;772
S19;KL;645;;;AMS;JFK;1;1;12:30;20:30;;;KL;789
S19;KL;645;;;AMS;JFK;2;2;12:30;20:30;;;KL;789
S19;KL;645;;;AMS;JFK;3;3;12:30;20:30;;;KL;789
S19;KL;645;;;AMS;JFK;4;4;12:30;20:30;;;KL;789
S19;KL;645;;;AMS;JFK;5;5;12:30;20:30;;;KL;789
S19;KL;645;;;AMS;JFK;6;6;12:30;20:30;;;KL;789
S19;KL;646;AF;2417;JFK;AMS;1;2;22:30;5:50;;;KL;789
S19;KL;646;AF;2417;JFK;AMS;2;3;22:30;5:50;;;KL;789
S19;KL;646;AF;2417;JFK;AMS;3;4;22:30;5:50;;;KL;789
S19;KL;646;AF;2417;JFK;AMS;4;5;22:30;5:50;;;KL;789
S19;KL;646;AF;2417;JFK;AMS;5;6;22:30;5:50;;;KL;789
S19;KL;646;AF;2417;JFK;AMS;6;7;22:30;5:50;;;KL;789
S19;KL;651;AF;2221;AMS;IAD;7;7;11:15;19:40;;;KL;772
S19;KL;651;AF;2221;AMS;IAD;3;3;11:20;19:40;;;KL;772
S19;KL;651;AF;2221;AMS;IAD;4;4;11:20;19:40;;;KL;772
S19;KL;651;AF;2221;AMS;IAD;5;5;11:20;19:40;;;KL;772
S19;KL;651;AF;2221;AMS;IAD;2;2;11:20;19:40;;;KL;772
S19;KL;651;AF;2221;AMS;IAD;6;6;11:20;19:40;;;KL;772
S19;KL;651;AF;2221;AMS;IAD;1;1;11:15;19:40;;;KL;789
S19;KL;652;AF;6697;IAD;AMS;2;3;21:40;5:15;;;KL;772
S19;KL;652;AF;6697;IAD;AMS;4;5;21:40;5:15;;;KL;772
S19;KL;652;AF;6697;IAD;AMS;6;7;21:40;5:15;;;KL;772
S19;KL;652;AF;6697;IAD;AMS;7;1;21:40;5:15;;;KL;772
S19;KL;652;AF;6697;IAD;AMS;3;4;21:45;5:20;;;KL;772
S19;KL;652;AF;6697;IAD;AMS;5;6;21:45;5:20;;;KL;772
S19;KL;652;AF;6697;IAD;AMS;1;2;21:45;5:20;;;KL;789
S19;KL;655;AF;2287;AMS;MSP;2;2;7:40;16:25;;;KL;333
